	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF	iclMR	epd_pgk	rob	adhE	zwf	lacZYA	nupC	acnA	envY_ompT	ebgR	fumC	osmE	glpACB	lrp	glgCAP	dctA	malXY	hns	osmC	nagE	araFG_araH_1H_2	nirBDC_cysG	fepA_entD	glcDEFGB	udp	skp_lpxDA_fabZ	rotA	ndh	glnALG	dsbA	glnHPQ	narGHJI	hycABCDEFGH	fadR	ompF	glpD	lysU	gcvTHP	fadL	glpFK	ybiS	mdlA	livJ	fumA	aldB	rpoN	gntR	galS	ecfI	fpr	mdh	hypA	malPQ	ecfF	himD	rhaT	mlc	ilvIH	rcsAB	nac	pykF	glcC	gcvA	nlpD_rpoS	betIBA	lacI	narZYWV	gcvR	ompR_envZ	cpxP	tsr	rtcR	glpR	uhpA	fhlA	yhdG_fis	ecpD_htrE	kbl_tdh	alaWX	alkA	fadBA	lctPRD	fdnGHI	ybaO	aspA	gdhA	dadAX	uspA	putAP	gltBDF	sdaA	evgA	dps	lysR	nrdAB	fabA	osmY	mdoGH	proP	betT
araE	0.0	0.38644083865841977	0.0	0.41812669862966056	0.0	0.38644083865841977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41812669862966056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27885164618557007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
xprB_dsbC_recJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.25953620896490653	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.25953620896490653	0.25953620896490653	0.25953620896490653	0.25953620896490653	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.25953620896490653	0.25953620896490653	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.26205540757888407	0.0	0.0	0.28763920377264085	0.0	0.25953620896490653	0.0	0.25953620896490653	0.0	0.0	0.25953620896490653	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20770656078428387	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.28763920377264085	0.0	0.0	0.0	0.0	0.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26205540757888407	0.26205540757888407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26205540757888407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26205540757888407	0.0	0.0	0.0
lpxDA_fabZ	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.7681693048523172	0.7681693048523172	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.2762986631089438	0.0	0.0	0.0	0.0	0.2577334354278265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2562319782663132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2577334354278265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7681693048523172	0.0	0.0
ppiA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3715773766924094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214735442469836	0.0	0.0	0.0	0.0	0.0	0.3621414194743079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3621414194743079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3621414194743079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214735442469836	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dnaA	0.30705548293626644	0.0	0.0	0.0	0.23524049267953814	0.0	0.23524049267953814	0.23524049267953814	0.23524049267953814	0.0	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.30705548293626644	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29424587048942796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29424587048942796	0.0	0.0	0.23524049267953814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2536397779069645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23524049267953814	0.0	0.0
ptsHI_crr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39620379473903167	0.0	0.0	0.0	0.0	0.0	0.8513715016913453	0.0	0.0	0.0	0.0	0.0	0.0	0.21742146281406072	0.0	0.0	0.0	0.39620379473903167	0.0	0.0	0.4405732756368705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39620379473903167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2360959501473073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cirA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.3145972684371425	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3100816181608531	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2950265688851387	0.0	0.0	0.0	0.0	0.0
cyaA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4660223546782847	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.39804770032874487	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	1.0	0.0	0.0	0.32655892638520684	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.31089170770773744	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	1.0	0.2941254418702003	0.0	0.0	1.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	1.0	0.0	1.0	0.0	0.24432962223407176	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.24412927485239794	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.2941254418702003	0.0	0.32655892638520684	0.0	0.0	1.0	0.0	0.0	0.36693261304749647	0.0	0.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.3619343683973618	0.0	0.0	0.3619343683973618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29157298054372827	0.0	0.0	0.0	0.32655892638520684	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.2941254418702003	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.3518311823184742	0.0
speC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.4660223546782847	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.39804770032874487	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	1.0	0.0	0.0	0.32655892638520684	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.31089170770773744	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	1.0	0.2941254418702003	0.0	0.0	1.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	1.0	0.0	1.0	0.0	0.24432962223407176	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.24412927485239794	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.2941254418702003	0.0	0.32655892638520684	0.0	0.0	1.0	0.0	0.0	0.36693261304749647	0.0	0.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.3619343683973618	0.0	0.0	0.3619343683973618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29157298054372827	0.0	0.0	0.0	0.32655892638520684	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.2941254418702003	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.3518311823184742	0.0
araBAD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.3145972684371425	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3100816181608531	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2950265688851387	0.0	0.0	0.0	0.0	0.0
clpP	0.3413451249615462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.3145972684371425	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3413451249615462	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.23300934267344287	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nagBACD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.9010018276527966	0.3145972684371425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3100816181608531	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9010018276527966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2950265688851387	0.0	0.0	0.0	0.0	0.0
araJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.25953620896490653	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.39804770032874487	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.19693920854194683	0.0	0.0	1.0	0.0	0.0	0.32655892638520684	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.31089170770773744	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4587520699157428	0.0	0.0	1.0	0.2941254418702003	0.0	0.0	1.0	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	1.0	0.0	1.0	0.0	0.24432962223407176	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.24412927485239794	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.2941254418702003	0.0	0.32655892638520684	0.0	0.0	1.0	0.0	0.0	0.36693261304749647	0.0	0.0	0.0	0.0	0.0	1.0	0.2777794096608769	0.0	0.0	0.0	0.0	0.0	0.0	0.3619343683973618	0.0	0.0	0.3619343683973618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29157298054372827	0.0	0.0	0.0	0.32655892638520684	0.0	0.2941254418702003	0.0	0.0	0.0	0.0	0.0	0.2941254418702003	0.2941254418702003	0.19693920854194683	0.0	0.0	0.0	0.0	0.0	0.0	0.3518311823184742	0.0
nupG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.4660223546782847	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.4660223546782847	0.4660223546782847	0.4660223546782847	0.4660223546782847	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.4660223546782847	0.4660223546782847	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24494335528413716	0.3606294590613368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.30627264818248534	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.4660223546782847	0.0	0.0	0.4660223546782847	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.2917165408634838	0.0	0.0	0.4660223546782847	0.0	0.0	0.2917165408634838	0.0	0.0	0.0	0.4660223546782847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4660223546782847	0.0	0.42800635811777027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2276459559692973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
